500f5d5293e83dfe0abb3c0842d215c348829966,昨天 03:02,天月动漫&发布组,[天月搬运组] 盾之勇者成名录 第二季 / Tate no Yuusha no Nariagari S02 - 08 [1080P][简繁日外挂] [复制磁连],158.5MB
9e6e64006bed86ec4367c0b54beb218a379900f0,2022/04/16 23:14,NaN-Raws,[NaN-Raws]SPY×FAMILY_间谍家家酒[2][Bahamut][WEB-DL][1080P][AVC_AAC][CHT][MP4][bangumi.online] [复制磁连],459.46 MB
7ecefb333067f4c786afa79626ee4ab0d41d6e68,2022/04/16 23:09,orion个人发布,[猎户随缘发布组] 群青的开幕曲 / 群青的号角 Gunjou no Fanfare [01] [1080p+] [简中] [mkv] [2022年4月番] [复制磁连],"1,015.1 MB"
0c3f81e68f6e0200618089bf1dcab2b95b779ae3,2022/04/16 23:08,orion个人发布,[猎户随缘发布组] 群青的开幕曲 / 群青的号角 Gunjou no Fanfare [01] [1080p] [简中] [mkv] [2022年4月番] [复制磁连],407.9 MB
feab20e5d88c1bf59a145334884d91991e454dd6,2022/04/16 23:05,LoliHouse,[星空字幕组&LoliHouse] 机动奥特曼第二季 / ULTRAMAN SEASON2 - 03 [WebRip 1080p HEVC-10bit AAC][简繁日内封字幕] [复制磁连],568.68 MB
13886a64483efc066b28616db3054cf44c2c5df1,2022/04/16 23:03,ANi,[ANi] SPY×FAMILY 间谍家家酒 - 02 [1080P][Baha][WEB-DL][AAC AVC][CHT][MP4] [复制磁连],459.54 MB
2378a02501cf0f4e5ac3e81db9b15860f10c189f,2022/04/16 23:01,NC-Raws,[NC-Raws] SPY×FAMILY 间谍家家酒 - 02 (Baha 1920x1080 AVC AAC MP4) [复制磁连],459.46 MB
ab3de218dba3875903ea4188d8d96e5659e8029b,2022/04/16 23:01,NC-Raws,[NC-Raws] 间谍过家家 / SPY×FAMILY - 02 (B-Global 1920x1080 HEVC AAC MKV) [复制磁连],658.17 MB
b16427a403b42693e2fe52d72e91e91edafee541,2022/04/16 22:34,拨雪寻春,[❀拨雪寻春❀] 夏日重现 / 夏日时光 / サマータイムレンダ / Summer Time Rendering [01v3][1080p][简繁内封] [复制磁连],781.22 MB
d61bac2aa539ed75ca9dc9dafbf74be808c11321,2022/04/16 22:23,桜都字幕组,[桜都字幕组] 社畜小姐想被幽灵幼女治愈。 / Shachiku-san wa Youjo Yuurei ni Iyasaretai. [02][1080p][繁体内嵌] [复制磁连],496.6 MB
7a673f8e5b771f1d973fe6ce35b491ccf0c294e4,2022/04/16 22:23,桜都字幕组,[桜都字幕组] 社畜小姐想被幽灵幼女治愈。 / Shachiku-san wa Youjo Yuurei ni Iyasaretai. [02][1080p][简体内嵌] [复制磁连],496.03 MB
9e891c91e4dd37c7a0a72feae722f1629c847b9b,2022/04/16 22:22,桜都字幕组,[桜都字幕组] 社畜小姐想被幽灵幼女治愈。 / Shachiku-san wa Youjo Yuurei ni Iyasaretai. [02][1080p][简繁内封] [复制磁连],403.82 MB
91f3440ef6cc54b2711d36287e6fab4983656663,2022/04/16 22:19,喵萌奶茶屋,【喵萌Production】★01月新番★[CUE!][14][1080p][繁日双语][招募翻译] [复制磁连],306.71 MB
ce8825a1fb2352372b3c3ae917354f7dc4e5f8ac,2022/04/16 22:19,喵萌奶茶屋,【喵萌Production】★01月新番★[CUE!][14][720p][繁日双语][招募翻译] [复制磁连],159.53 MB
906fc73f56f516e3d50365b6f91c7cae89d56807,2022/04/16 22:02,Lilith-Raws,[Lilith-Raws x WitEx.io] Love Live！虹咲学园 学园偶像同好会 S02 - 03 [Baha][WEB-DL][1080p][AVC AAC][CHT][MP4] [复制磁连],454 MB
edb37af87e2647ac533b4f52c6ded708730881da,2022/04/16 22:02,Lilith-Raws,[Lilith-Raws x WitEx.io] Love All Play - 03 [Baha][WEB-DL][1080p][AVC AAC][CHT][MP4] [复制磁连],525.06 MB
8c01bdcee763befd34180fffbfbe041c87a3f55e,2022/04/16 21:42,NaN-Raws,[NaN-Raws]Love_Live！虹咲学园_学园偶像同好会_第二季[3][Bahamut][WEB-DL][1080P][AVC_AAC][CHT][MP4][bangumi.online] [复制磁连],454.16 MB
11ebfc1e48546f0368f583ca1c1744f3b2806f63,2022/04/16 21:42,极影字幕社,【极影字幕社+辉夜汉化组】辉夜大小姐想让我告白 究极浪漫 第02集 GB_CN HEVC opus 1080p [复制磁连],442.1 MB
acea3f2531b5f2bd1fa45bea39b7e278b2c8c2ff,2022/04/16 21:34,ANi,[ANi] Love Live！虹咲学园 学园偶像同好会 第二季 - 03 [1080P][Baha][WEB-DL][AAC AVC][CHT][MP4] [复制磁连],454.34 MB
122888d51b870c5b83754e26f9dc493bd2e34f64,2022/04/16 21:32,NC-Raws,[NC-Raws] Love Live！虹咲学园 学园偶像同好会 第二季 / Nijigasaki S2 - 03 (Baha 1920x1080 AVC AAC MP4) [复制磁连],454.16 MB
d069eae1eaae921a2207a127d3234b429a234bf7,2022/04/16 21:31,NC-Raws,[NC-Raws] 街角魔族 第二季 / Machikado Mazoku S2 - 02 (B-Global 3840x2160 HEVC AAC MKV) [复制磁连],842.07 MB
d86b635700b978e657d4e3687c1b5249252a4471,2022/04/16 21:31,NC-Raws,[NC-Raws] Love Live！虹咲学园学园偶像同好会 第二季 / Nijigasaki S2 - 03 (B-Global 1920x1080 HEVC AAC MKV) [复制磁连],645.2 MB
2d3e83eb4a1c425081b722eef9e002319ebf3bab,2022/04/16 21:27,悠哈璃羽字幕社,[悠哈璃羽字幕社] [我家女友可不止可爱呢_Kawaii dake ja Nai Shikimori-san] [01] [x264 1080p] [CHT] [复制磁连],224.34 MB
f354cf39e31b13d018898df63a1e0ab31c8eca2c,2022/04/16 21:24,悠哈璃羽字幕社,[悠哈璃羽字幕社] [我家女友可不止可爱呢_Kawaii dake ja Nai Shikimori-san] [01] [x264 1080p] [CHS] [复制磁连],224.3 MB
1ef5f9bfc59f17dbf0234d5a13dc1268131ac0f7,2022/04/16 21:01,NC-Raws,[NC-Raws] 千从狩 / The Indomitable - 14 (B-Global Donghua 1920x1080 HEVC AAC MKV) [复制磁连],413.82 MB
f4886ade01e9107b6134e87cf1c570a1d243213a,2022/04/16 20:52,生肉/不明字幕,[国漫]斗罗大陆_1920x1080_斗罗大陆_204集 [复制磁连],509.71 MB
ce0c354d651acb1c2c5eb8435a3ba079a7e03324,2022/04/16 20:51,生肉/不明字幕,[国漫]神医九小姐_1920x1080_神医九小姐_43集 [复制磁连],314.91 MB
a8c7bb8e666845847ce8707bb9e2de43a3a350a5,2022/04/16 20:50,生肉/不明字幕,[国漫]特利迦奥特曼 普通话版_1920x1080_第21集_22集 [复制磁连],375.87 MB
49275644105c7f61c2b2e8387f4537a179edd455,2022/04/16 20:50,生肉/不明字幕,[国漫]万界神主_1920x1080_万界神主_224集 [复制磁连],219.61 MB
7f229a4c1d2b1f603b4b63cc5094f997efd58022,2022/04/16 20:50,生肉/不明字幕,[国漫]万域封神_1920x1080_万域封神_35集 [复制磁连],313.69 MB
c788ca68e271b50787935a9a6aae6f22ea07f47e,2022/04/16 20:49,生肉/不明字幕,[国漫]妖神记_1920x1080_妖神记_223集 [复制磁连],182.91 MB
49903b1a48cf448e179c52160f0e96f856a1d554,2022/04/16 20:30,酷漫404,[酷漫404][间谍家家酒][01][1080P][WebRip][繁日双语][AVC AAC][MP4][字幕组招人内详] [复制磁连],419.42 MB
8b3dc016207a9119f60393cbbb68b09e7634de4a,2022/04/16 20:30,酷漫404,[酷漫404][间谍过家家][01][1080P][WebRip][简日双语][AVC AAC][MP4][字幕组招人内详] [复制磁连],419.61 MB
b5b90bec56d8390c6c4d3683f2249106f06167bb,2022/04/16 20:00,NC-Raws,[NC-Raws] 我的异界之旅 / My Journey in an Alternate World - 28 (B-Global Donghua 1920x1080 HEVC AAC MKV) [复制磁连],296.54 MB
cab8b9490d0449ebd4acaa60344418af46ab9eda,2022/04/16 19:57,极影字幕社,【极影字幕社】CUE! 第14集 GB_CN HEVC_opus 1080p [复制磁连],183.54 MB
5a13988b279238c54165e5af434f68347eac1b69,2022/04/16 19:53,NaN-Raws,[NaN-Raws]名侦探柯南[1096][Bilibili][WEB-DL][1080P+][AVC_AAC][CHS][MP4][bangumi.online] [复制磁连],551.18 MB
37b36beac4c42cd770e3967560a26b1255bd873e,2022/04/16 19:45,桜都字幕组,[桜都字幕组] 雀魂 PONG☆ / Jantama Pong [02][1080p][繁体内嵌] [复制磁连],24.67 MB
a54da435dcb1bfc175155b0b8099b925fa7a98ea,2022/04/16 19:44,桜都字幕组,[桜都字幕组] 雀魂 PONG☆ / Jantama Pong [02][1080p][简体内嵌] [复制磁连],24.74 MB
120d92d147738ded3a9560a86124494861c8f4a2,2022/04/16 19:25,orion个人发布,[猎户不鸽发布组] 恋爱要在世界征服后 Koi wa Sekai Seifuku no Ato de [02] [1080p+] [简中] [mkv] [2022年4月番] [复制磁连],"1,013.6 MB"
ac8ad3e7a46548b2a1460063ec43597a486023ab,2022/04/16 19:21,orion个人发布,[猎户不鸽发布组] 恋爱要在世界征服后 Koi wa Sekai Seifuku no Ato de [02] [1080p] [简中] [mkv] [2022年4月番] [复制磁连],402.8 MB
bac68763a1ef25888b22f5718bb241484723210c,2022/04/16 19:19,生肉/不明字幕,四色战记 / RWBY 第五季 [Bilibili webrip][CHS][1080p][AVC AAC] [复制磁连],3.43 GB
26621b7f5bfd46d7fa3e00ce93b829b5c5ff80ad,2022/04/16 19:13,喵萌奶茶屋,【喵萌奶茶屋】★04月新番★[恋爱要在征服世界后/Koi wa Sekai Seifuku no Ato de][02][1080p][繁日双语][招募翻译] [复制磁连],493.71 MB
ef92dd5cc58d33f9ad55dc98743adafa29bc1f32,2022/04/16 19:13,喵萌奶茶屋,【喵萌奶茶屋】★04月新番★[恋爱要在征服世界后/Koi wa Sekai Seifuku no Ato de][02][1080p][简日双语][招募翻译] [复制磁连],493.21 MB
506b1f6207384980a15adf42dd4a5489134f1b97,2022/04/16 19:13,喵萌奶茶屋,【喵萌奶茶屋】★04月新番★[恋爱要在征服世界后/Koi wa Sekai Seifuku no Ato de][02][720p][繁日双语][招募翻译] [复制磁连],252.88 MB
13ead8dcc6e245924a3b0d0ee4bc962d18962855,2022/04/16 19:13,喵萌奶茶屋,【喵萌奶茶屋】★04月新番★[恋爱要在征服世界后/Koi wa Sekai Seifuku no Ato de][02][720p][简日双语][招募翻译] [复制磁连],252.41 MB
53cbecfdceb4a63e1561812431d4a454af15e2b7,2022/04/16 18:50,生肉/不明字幕,【熔岩动画】街角魔族 2丁目 (第二季) / Machikado Mazoku 2-Choume [02][简体内嵌][1080P][AVC AAC][MP4] [复制磁连],412.09 MB
7ffcb9df75ac0794154b8754d752ac611629224f,2022/04/16 18:13,NaN-Raws,[NaN-Raws]Love_All_Play[3][Bahamut][WEB-DL][1080P][AVC_AAC][CHT][MP4][bangumi.online] [复制磁连],525.21 MB
d6fb4429754637451c19a730e2854fd9fe011640,2022/04/16 18:04,ANi,[ANi] Love All Play - Love All Play - 03 [1080P][Baha][WEB-DL][AAC AVC][CHT][MP4] [复制磁连],525.34 MB
85ba77cc9f90d562dcb79cf29169bd2c0ac64fad,2022/04/16 18:03,NC-Raws,[NC-Raws] Love All Play - 03 (Baha 1920x1080 AVC AAC MP4) [复制磁连],525.21 MB
b0f37344e4bc4855f15cc4bbd14cf864d40f47e3,2022/04/16 18:01,NC-Raws,[NC-Raws] 羽球青春 / Love All Play - 03 (B-Global 1920x1080 HEVC AAC MKV) [复制磁连],650.65 MB
2170c69ada1f3ee660d9bad8e928f1dba64d6085,2022/04/16 17:27,梦蓝字幕组,[梦蓝字幕组]Crayonshinchan 蜡笔小新[1126][2022.04.09][AVC][1080P][GB_JP] [复制磁连],348.2MB
24ba3011ff3a9f4a7f28c66408d468e7478fdc9e,2022/04/16 16:27,轻之国度字幕组,[轻之国度字幕组][盾之勇者成名录 SEASON2][02][720P][MP4] [复制磁连],226.83 MB
ba065249b962dabe6bf627a3c89a3e1b21efb048,2022/04/16 16:23,LoliHouse,[喵萌奶茶屋&LoliHouse] 舞动不止 / Dance Dance Danseur - 02 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕] [复制磁连],534.69 MB
6cfdeba2877fec30f3085f0e7bca0f0d273d3700,2022/04/16 16:00,喵萌奶茶屋,【喵萌奶茶屋】★04月新番★[Estab Life: Great Escape][05][1080p][繁体][招募翻译校对] [复制磁连],682.1 MB
feb35276831ca11b54891007270031406a1c9b56,2022/04/16 15:59,喵萌奶茶屋,【喵萌奶茶屋】★04月新番★[Estab Life: Great Escape][05][1080p][简体][招募翻译校对] [复制磁连],682.16 MB
f4cfbc1a4b86f8e92952ca4c242447a4fe51174e,2022/04/16 15:59,喵萌奶茶屋,【喵萌奶茶屋】★04月新番★[Estab Life: Great Escape][05][720p][繁体][招募翻译校对] [复制磁连],318.59 MB
e4aa754477f3afd26d2eb0388331866c9cc5a10b,2022/04/16 15:59,喵萌奶茶屋,【喵萌奶茶屋】★04月新番★[Estab Life: Great Escape][05][720p][简体][招募翻译校对] [复制磁连],318.57 MB
661234486bd0eb922424279903959c84284afdf0,2022/04/16 15:59,喵萌奶茶屋,【喵萌奶茶屋】★04月新番★[舞动不止/Dance Dance Danseur][02][1080p][繁体][招募翻译校对] [复制磁连],479.61 MB
fe47137e13cee97570443a68eaa8a7261d5e4237,2022/04/16 15:59,喵萌奶茶屋,【喵萌奶茶屋】★04月新番★[舞动不止/Dance Dance Danseur][02][720p][繁体][招募翻译校对] [复制磁连],226.9 MB
8a5611c6cad6ed5cdec408f1643e45b42d5c6046,2022/04/16 15:12,幻樱字幕组,【幻樱字幕组】【4月新番】【社畜小姐想被幽灵幼女治愈。 Shachiku-san wa Youjo Yuurei ni Iyasaretai】【02】【GB_MP4】【1280X720】 [复制磁连],165.2MB
42dfaedac8e1eb198d8f0903220f5010e210a93c,2022/04/16 15:12,幻樱字幕组,【幻樱字幕组】【4月新番】【社畜小姐想被幽灵幼女治愈。 Shachiku-san wa Youjo Yuurei ni Iyasaretai】【02】【BIG5_MP4】【1280X720】 [复制磁连],165.2MB
70a4e1f38d00f7efee8dbe397be9241a6f1c71e7,2022/04/16 14:34,NC-Raws,[NC-Raws] 街角魔族 第二季 / Machikado Mazoku S2 - 01 (B-Global 3840x2160 HEVC AAC MKV) [复制磁连],818.3 MB
48603150663ab62f47aecc7b4f856b2451065e1c,2022/04/16 14:33,orion个人发布,[猎户随缘发布组] 理科生坠入情网故尝试证明[r=1-sinθ ] 第二季 Rikei ga Koi ni Ochita no de Shoumei shitemita S2 [03] [1080p+] [简中] [mkv] [网盘] [2022年4月番] [复制磁连],"1,005.3 MB"
4aec457ba73c25fdecfab1f8106855cf9321d9d1,2022/04/16 14:31,orion个人发布,[猎户随缘发布组] 理科生坠入情网故尝试证明[r=1-sinθ ] 第二季 Rikei ga Koi ni Ochita no de Shoumei shitemita S2 [03] [1080p] [简中] [mkv] [网盘] [2022年4月番] [复制磁连],420.8 MB
3e0e27978448926caf5dd547e8c869ce68c854bc,2022/04/16 13:19,NaN-Raws,[NaN-Raws]街角的魔族女孩_第二季[2][Bilibili][WEB-DL][1080P+][AVC_AAC][CHT][MP4][bangumi.online] [复制磁连],287.35 MB
8339c10f52d54f00b9553ead96cfdd53303e05f0,2022/04/16 12:58,orion个人发布,[猎户不鸽发布组] 测不准的阿波连同学 Aharen-san wa Hakarenai [03] [1080p+] [简中] [mkv] [网盘] [2022年4月番] [复制磁连],"1,015.9 MB"
d9b1cc2e66d9cad8fbd762a27b78ca302c9b732e,2022/04/16 12:56,orion个人发布,[猎户不鸽发布组] 测不准的阿波连同学 Aharen-san wa Hakarenai [03] [1080p] [简中] [mkv] [网盘] [2022年4月番] [复制磁连],438.8 MB
a6ed3237e601d9f3e98bc5317efb6a8f77180356,2022/04/16 12:22,MingYSub,[MingY] 测不准的阿波连同学 / Aharen-san wa Hakarenai [03][1080p][CHS] [复制磁连],393.3 MB
2dcff9a91f8d9db538812985ac649435b18d473d,2022/04/16 12:04,ANi,[ANi] 街角的魔族女孩 第二季（仅限港澳台地区） - 02 [1080P][Bilibili][WEB-DL][AAC AVC][CHT CHS][MP4] [复制磁连],477.32 MB
f06e4e4c8649312fe6ea3f70c8f9021c92d12427,2022/04/16 11:28,喵萌奶茶屋,【喵萌奶茶屋】★04月新番★[舞动不止/Dance Dance Danseur][02][1080p][简体][招募翻译校对] [复制磁连],479.69 MB
728b29cb563c44ada77fc3bbe991211f7a8f0ed5,2022/04/16 11:28,喵萌奶茶屋,【喵萌奶茶屋】★04月新番★[舞动不止/Dance Dance Danseur][02][720p][简体][招募翻译校对] [复制磁连],227.04 MB
559539cc64b9a4f3e92e19888a3adce3f8f07295,2022/04/16 11:08,Lilith-Raws,[Lilith-Raws] 勇者斗恶龙 达伊的大冒险 / Dragon Quest - Dai no Daibouken (2020) - 73 [Baha][WEB-DL][1080p][AVC AAC][CHT][MP4] [复制磁连],1.08 GB
8bb0fbf2a38493616727702ac0767b419136f253,2022/04/16 10:37,拨雪寻春,[❀拨雪寻春❀] 夏日重现 / 夏日时光 / サマータイムレンダ / Summer Time Render [01][1080p][繁体内嵌] [复制磁连],847.97 MB
2c780a6cab607fe0ce9e462063bc826a4a3328cc,2022/04/16 10:20,拨雪寻春,[❀拨雪寻春❀] 夏日重现 / 夏日时光 / サマータイムレンダ / Summer Time Render [01][1080p][简体内嵌] [复制磁连],847.7 MB
aa4b4780e103a9cd8b8e7220272ee5cb54920a6e,2022/04/16 10:13,NaN-Raws,[NaN-Raws]勇者斗恶龙_达伊的大冒险[73][Bahamut][WEB-DL][1080P][AVC_AAC][CHT][MP4][bangumi.online] [复制磁连],1.08 GB
8efe5a009a8e16ebe203f583e847e089b2104f6d,2022/04/16 10:11,NC-Raws,[NC-Raws] 勇者斗恶龙 达伊的大冒险 / Dragon Quest - Dai no Daibouken - 73 (Baha 1920x1080 AVC AAC MP4) [复制磁连],1.08 GB
18f909c408d47a1f7a86532e100484d86ea8b0a1,2022/04/16 10:05,ANi,[ANi] 勇者斗恶龙 达伊的大冒险 - 73 [1080P][Baha][WEB-DL][AAC AVC][CHT][MP4] [复制磁连],1.08 GB
2c8b54df2271ab7789c9b8f56a2b456ffbc28f99,2022/04/16 09:46,喵萌奶茶屋,【喵萌Production】★01月新番★[CUE!][14][1080p][简日双语][招募翻译] [复制磁连],306.76 MB
a3d29856bec6d13e293da668b90317d045a3a69b,2022/04/16 09:46,喵萌奶茶屋,【喵萌Production】★01月新番★[CUE!][14][720p][简日双语][招募翻译] [复制磁连],159.52 MB
4c4745326aaffa1d13ccbd0b0285ebdc7fd5e8ba,2022/04/16 08:25,天月动漫&发布组,[Skymoon-Raws] 辉夜姬想让人告白 一超级浪漫一 / Kaguya-sama wa Kokurasetai S03 - 02 [ViuTV][WEB-DL][1080p][AVC AAC][繁体外挂][MP4+ASS](正式版本) [复制磁连],417.7MB
62cd12f169a49012562b9551bb6f819b47722226,2022/04/16 08:24,天月动漫&发布组,[Skymoon-Raws] 辉夜姬想让人告白 一超级浪漫一 / Kaguya-sama wa Kokurasetai S03 - 02 [ViuTV][WEB-RIP][1080p][AVC AAC][CHT][SRT][MKV](先行版本) [复制磁连],402.5MB
4492efdb465d47c585943625031f95c4b6bf4c4a,2022/04/16 08:06,天月动漫&发布组,[Skymoon-Raws] 处刑少女的生存之道 / Shokei Shoujo no Virgin Road - 03 [ViuTV][WEB-DL][1080p][AVC AAC][繁体外挂][MP4+ASS](正式版本) [复制磁连],479.3MB
6bad46539095b219d5427f5a2629c88ccfcec077,2022/04/16 08:05,天月动漫&发布组,[Skymoon-Raws] 处刑少女的生存之道 / Shokei Shoujo no Virgin Road - 03 [ViuTV][WEB-RIP][1080p][AVC AAC][CHT][SRT][MKV](先行版本) [复制磁连],464MB
ed3f83278d4987c2a9e31050d237d08a68d512b7,2022/04/16 07:53,拨雪寻春,[❀拨雪寻春❀] 夏日重现 / 夏日时光 / サマータイムレンダ / Summer Time Render [01v2][1080p][简繁内封] [复制磁连],781.21 MB
20e68d4b4b0f1927424605a5d3669545528d5001,2022/04/16 07:49,天月动漫&发布组,[Skymoon-Raws] 爱在征服世界后 / Koi wa Sekai Seifuku no Ato de - 02 [ViuTV][WEB-DL][1080p][AVC AAC][繁体外挂][MP4+ASS](正式版本) [复制磁连],418.4MB
bc16633dfbc69055ae02c979839f6782ee372b33,2022/04/16 07:48,天月动漫&发布组,[Skymoon-Raws] 爱在征服世界后 / Koi wa Sekai Seifuku no Ato de - 02 [ViuTV][WEB-RIP][1080p][AVC AAC][CHT][SRT][MKV](先行版本) [复制磁连],403MB
9982081ac938ab590f1dd82d950a782f9f2a2ac8,2022/04/16 02:44,LoliHouse,[千夏字幕组&LoliHouse] 测不准的阿波连同学 / 不会拿捏距离的阿波连同学 / Aharen-san wa Hakarenai - 02 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕] [复制磁连],364.94 MB
1a7e0c2b53ca7a586aa3fe8ae36e6567d31db012,2022/04/16 02:21,轻之国度字幕组,[轻之国度字幕组][街角魔族 2丁目][02][720P][MP4] [复制磁连],242.04 MB
c0b26a96346f35e763522261ab9c43161535c4d5,2022/04/16 02:09,NaN-Raws,[NaN-Raws]指名！[14][Bilibili][WEB-DL][1080P+][AVC_AAC][CHS][MP4][bangumi.online] [复制磁连],599.14 MB
df22efb972997c0cedd347afad38317e2e93b71d,2022/04/16 01:58,ANi,[ANi] CUE - CUE!（仅限港澳台地区） - 14 [1080P][Bilibili][WEB-DL][AAC AVC][CHT CHS][MP4] [复制磁连],431.65 MB
d66be5e1baec1f22c24df59a42b0295e4508f18e,2022/04/16 01:57,NC-Raws,[NC-Raws] CUE! - 14 (B-Global 1920x1080 HEVC AAC MKV) [复制磁连],661.62 MB
49bb7947e7ae40ee51abeed132a7567ef7b90bdf,2022/04/16 01:43,NaN-Raws,[NaN-Raws]不会拿捏距离的阿波连同学[3][Bilibili][WEB-DL][1080P+][AVC_AAC][CHT][MP4][bangumi.online] [复制磁连],524.14 MB
0f57a75cec98028a0e718989d62c33b0ecefc58f,2022/04/16 01:33,NaN-Raws,[NaN-Raws]魔法少女伊莉雅：Licht_无名的少女[-1][Bilibili][WEB-DL][1080P+][AVC_AAC][CHT][MP4][bangumi.online] [复制磁连],1.47 GB
4be6d9337530a2a1e0b1145dd3dda8f3727d3aaa,2022/04/16 01:27,ANi,[ANi] 不会拿捏距离的阿波连同学（仅限港澳台地区） - 03 [1080P][Bilibili][WEB-DL][AAC AVC][CHT CHS][MP4] [复制磁连],524.91 MB
43baf72701ac3f36531edba768311ef3328e5720,2022/04/16 01:26,NC-Raws,[NC-Raws] 测不准的阿波连同学 / Aharen-san wa Hakarenai - 03 (B-Global 1920x1080 HEVC AAC MKV) [复制磁连],655.23 MB
d9a90fa18431e1d5160a8d8aad86a22738458d5e,2022/04/16 01:16,NaN-Raws,[NaN-Raws]理科生坠入情网，故尝试证明。r=1-sinθ[3][Bilibili][WEB-DL][1080P+][AVC_AAC][CHT][MP4][bangumi.online] [复制磁连],763.27 MB
7b530483d5aca1cca6a1a2ba7d12d33c60b42740,2022/04/16 00:49,NaN-Raws,[NaN-Raws]辉夜姬想让人告白_ー超级浪漫ー[2][Bahamut][WEB-DL][1080P][AVC_AAC][CHT][MP4][bangumi.online] [复制磁连],648.67 MB
7b45a5dd39b8430178af996ab6ecf0f5510486e0,2022/04/16 00:48,orion个人发布,[猎户不鸽发布组] 女孩的钓鱼慢活 Slow Loop [01-12] [合集] [1080p] [GB] [H265 mkv] [网盘] [2022年1月番] [复制磁连],5.1 GB
c1b252963f2b474929cf4de595c2a99036ae12a2,2022/04/16 00:44,NaN-Raws,[NaN-Raws]处刑少女的生存之道[3][Bahamut][WEB-DL][1080P][AVC_AAC][CHT][MP4][bangumi.online] [复制磁连],698.94 MB
e4dc183789cb891ec3e8f8ae5a4f76b4baaa142a,2022/04/16 00:40,orion个人发布,[猎户不鸽发布组] 失格纹的最强贤者 ~世界最强贤者为了变得更强转生~ Shikkakumon no Saikyou Kenja [01-12] [合集] [1080p] [简中] [H265 mkv] [网盘] [2022年1月番] [复制磁连],5.1 GB
0f08d5870e715e185e4c5a52f6de9c74cab49109,2022/04/16 00:39,极影字幕社,【极影字幕社】★4月新番 街角魔族 第二季 第01话 BIG5 720P MP4（字幕社招人内详） [复制磁连],160.84 MB
53c634e8d341dabb35074e7a6b78408471b8f319,2022/04/16 00:39,极影字幕社,【极影字幕社】★4月新番 街角魔族 第二季 第01话 BIG5 1080P MP4（字幕社招人内详） [复制磁连],266.79 MB
31f0922c7825b4f92493fde12ba5fbd1185ecdbb,2022/04/16 00:38,极影字幕社,【极影字幕社】★4月新番 街角魔族 第二季 第01话 GB 720P MP4（字幕社招人内详） [复制磁连],160.75 MB
af62c85a560cbbae27d316516ea5d6c10c6c28a2,2022/04/16 00:38,极影字幕社,【极影字幕社】★4月新番 街角魔族 第二季 第01话 GB 1080P MP4（字幕社招人内详） [复制磁连],266.49 MB
ffdcb458ad691cca7e86858b9e73258d9f78a7a5,2022/04/16 00:37,极影字幕社,【极影字幕社】★4月新番 小书痴的下克上 第三季 第01话 BIG5 720P MP4（字幕社招人内详） [复制磁连],132.71 MB
d1d97553c7b962e654625e21f9772982b01844c2,2022/04/16 00:36,极影字幕社,【极影字幕社】★4月新番 小书痴的下克上 第三季 第01话 BIG5 1080P MP4（字幕社招人内详） [复制磁连],229.36 MB
6d9e7c59efde32544dfb80ee32ca5d0deb6aa73c,2022/04/16 00:36,ANi,[ANi] 理科生坠入情网，故尝试证明。r=1-sinθ（仅限港澳台地区） - 03 [1080P][Bilibili][WEB-DL][AAC AVC][CHT CHS][MP4] [复制磁连],764.25 MB
daa9e2b9508eb9dcdc051e84795c45af4362cc8d,2022/04/16 00:36,极影字幕社,【极影字幕社】★4月新番 小书痴的下克上 第三季 第01话 GB 1080P MP4（字幕社招人内详） [复制磁连],229.42 MB
fc7c298d30c1352aeafc99bdd8f27c1421e11d89,2022/04/16 00:36,ANi,[ANi] The Executioner and Her Way of Life - 处刑少女的生存之道 - 03 [1080P][Baha][WEB-DL][AAC AVC][CHT][MP4] [复制磁连],699.5 MB
137d3ca701c4e015860373ac692d79546626bf00,2022/04/16 00:36,极影字幕社,【极影字幕社】★4月新番 小书痴的下克上 第三季 第01话 GB 720P MP4（字幕社招人内详） [复制磁连],132.71 MB
46d2306f80887467fb933a3d8b378a0b59a3303a,2022/04/16 00:35,ANi,[ANi] Kaguyasama Love is War - 辉夜姬想让人告白 ー超级浪漫ー - 02 [1080P][Baha][WEB-DL][AAC AVC][CHT][MP4] [复制磁连],648.78 MB
b8ce739a0222e7017280c68f4d837e0e07a50ef7,2022/04/16 00:35,Lilith-Raws,[Lilith-Raws x WitEx.io] 辉夜姬想让人告白 一超级浪漫一 / Kaguya-sama wa Kokurasetai S03 - 02 [Baha][WEB-DL][1080p][AVC AAC][CHT][MP4] [复制磁连],648.51 MB
d848e440540f287e8ba815b628c03bd6ff562e35,2022/04/16 00:34,Lilith-Raws,[Lilith-Raws x WitEx.io] 处刑少女的生存之道 / Shokei Shoujo no Virgin Road - 03 [Baha][WEB-DL][1080p][AVC AAC][CHT][MP4] [复制磁连],698.78 MB
784d1bf8151413ed2448f147bc34fea11badfb99,2022/04/16 00:33,酷漫404,[酷漫404][辉夜姬想让人告白 一超级浪漫一][01][1080P][WebRip][繁日双语][AVC AAC][MP4][字幕组招人内详] [复制磁连],613 MB
9b4069a38919fab5efd5e8056e1376564fc7a5bb,2022/04/16 00:33,酷漫404,[酷漫404][辉夜大小姐想让我告白 一终级浪漫一][01][1080P][WebRip][简日双语][AVC AAC][MP4][字幕组招人内详] [复制磁连],613.27 MB
